SP2T Radio_31064_20160627_084807.csv;;
5195 SP2T 600m-DMX2;;
sn :;31064;
Cadence d'enregistrement :;1 s;
;;
Date;Temp?ature (-5 +35?) (?);Profondeur 600m (m)
24/06/2016 08:17:45;16.8;280.26
24/06/2016 08:17:46;16.8;280.62
24/06/2016 08:17:47;16.77;281.36
24/06/2016 08:17:48;16.51;281.72
24/06/2016 08:17:49;16.45;282.27
24/06/2016 08:17:50;16.39;282.82
24/06/2016 08:17:51;16.39;283.37
24/06/2016 08:17:52;16.39;284.1
24/06/2016 08:17:53;16.39;284.46
24/06/2016 08:17:54;16.36;285.2
24/06/2016 08:17:55;16.36;285.56
24/06/2016 08:17:56;16.34;286.11
24/06/2016 08:17:57;16.34;286.66
24/06/2016 08:17:58;16.29;287.21
24/06/2016 08:17:59;16.2;287.76
24/06/2016 08:18:00;16.2;288.49
24/06/2016 08:18:01;16.2;288.49
24/06/2016 08:18:02;16.15;289.04
24/06/2016 08:18:03;16.15;289.59
24/06/2016 08:18:04;16.14;290.13
24/06/2016 08:18:05;16.11;290.5
24/06/2016 08:18:06;16.06;290.87
24/06/2016 08:18:07;16.02;291.6
24/06/2016 08:18:08;16.02;292.15
24/06/2016 08:18:09;16.02;292.69
24/06/2016 08:18:10;16.02;293.24
24/06/2016 08:18:11;15.99;293.97
24/06/2016 08:18:12;15.99;294.52
24/06/2016 08:18:13;15.99;295.07
24/06/2016 08:18:14;15.99;295.44
24/06/2016 08:18:15;15.99;295.8
24/06/2016 08:18:16;15.99;296.17
24/06/2016 08:18:17;15.99;296.53
24/06/2016 08:18:18;15.99;297.08
24/06/2016 08:18:19;15.99;297.63
24/06/2016 08:18:20;15.99;298.18
24/06/2016 08:18:21;15.99;298.55
24/06/2016 08:18:22;15.99;299.09
24/06/2016 08:18:23;15.99;299.46
24/06/2016 08:18:24;15.96;300.19
24/06/2016 08:18:25;15.94;300.74
24/06/2016 08:18:26;15.91;301.11
24/06/2016 08:18:27;15.86;301.66
24/06/2016 08:18:28;15.82;302.2
24/06/2016 08:18:29;15.79;302.57
24/06/2016 08:18:30;15.76;302.94
24/06/2016 08:18:31;15.76;303.67
24/06/2016 08:18:32;15.76;304.03
24/06/2016 08:18:33;15.71;304.58
24/06/2016 08:18:34;15.7;305.13
24/06/2016 08:18:35;15.67;305.5
24/06/2016 08:18:36;15.67;306.04
24/06/2016 08:18:37;15.67;306.78
24/06/2016 08:18:38;15.65;306.96
24/06/2016 08:18:39;15.62;307.51
24/06/2016 08:18:40;15.61;308.06
24/06/2016 08:18:41;15.61;308.6
24/06/2016 08:18:42;15.53;308.97
24/06/2016 08:18:43;15.53;309.7
24/06/2016 08:18:44;15.5;310.07
24/06/2016 08:18:45;15.5;310.98
24/06/2016 08:18:46;15.47;311.16
24/06/2016 08:18:47;15.47;311.71
24/06/2016 08:18:48;15.47;312.26
24/06/2016 08:18:49;15.43;312.81
24/06/2016 08:18:50;15.43;313.36
24/06/2016 08:18:51;15.43;313.91
24/06/2016 08:18:52;15.43;314.46
24/06/2016 08:18:53;15.4;315.01
24/06/2016 08:18:54;15.4;315.55
24/06/2016 08:18:55;15.4;315.92
24/06/2016 08:18:56;15.4;316.47
24/06/2016 08:18:57;15.4;317.02
24/06/2016 08:18:58;15.4;317.38
24/06/2016 08:18:59;15.37;317.93
24/06/2016 08:19:00;15.34;318.48
24/06/2016 08:19:01;15.34;319.03
24/06/2016 08:19:02;15.29;319.39
24/06/2016 08:19:03;15.26;320.31
24/06/2016 08:19:04;15.22;320.67
24/06/2016 08:19:05;15.22;320.86
24/06/2016 08:19:06;15.22;321.22
24/06/2016 08:19:07;15.19;321.22
24/06/2016 08:19:08;15.19;321.59
24/06/2016 08:19:09;15.19;321.59
24/06/2016 08:19:10;15.19;321.59
24/06/2016 08:19:11;15.19;321.59
24/06/2016 08:19:12;15.19;321.59
24/06/2016 08:19:13;15.19;322.14
24/06/2016 08:19:14;15.19;322.5
24/06/2016 08:19:15;15.19;322.5
24/06/2016 08:19:16;15.19;322.87
24/06/2016 08:19:17;15.19;322.87
24/06/2016 08:19:18;15.19;322.87
24/06/2016 08:19:19;15.19;322.87
24/06/2016 08:19:20;15.19;322.87
24/06/2016 08:19:21;15.19;322.87
24/06/2016 08:19:22;15.19;322.87
24/06/2016 08:19:23;15.19;322.87
24/06/2016 08:19:24;15.19;322.5
24/06/2016 08:19:25;15.19;322.5
24/06/2016 08:19:26;15.19;322.87
24/06/2016 08:19:27;15.19;322.87
24/06/2016 08:19:28;15.19;322.87
24/06/2016 08:19:29;15.19;322.87
24/06/2016 08:19:30;15.19;323.24
24/06/2016 08:19:31;15.19;323.24
24/06/2016 08:19:32;15.19;323.24
24/06/2016 08:19:33;15.19;323.24
24/06/2016 08:19:34;15.19;323.24
24/06/2016 08:19:35;15.19;322.87
24/06/2016 08:19:36;15.19;322.5
24/06/2016 08:19:37;15.19;322.5
24/06/2016 08:19:38;15.19;322.5
24/06/2016 08:19:39;15.19;322.5
24/06/2016 08:19:40;15.19;322.5
24/06/2016 08:19:41;15.19;322.5
24/06/2016 08:19:42;15.19;322.14
24/06/2016 08:19:43;15.19;322.14
24/06/2016 08:19:44;15.19;322.14
24/06/2016 08:19:45;15.19;322.14
24/06/2016 08:19:46;15.19;322.14
24/06/2016 08:19:47;15.19;322.14
24/06/2016 08:19:48;15.19;322.14
24/06/2016 08:19:49;15.19;322.14
24/06/2016 08:19:50;15.19;321.95
24/06/2016 08:19:51;15.19;321.95
24/06/2016 08:19:52;15.19;321.77
24/06/2016 08:19:53;15.19;321.41
24/06/2016 08:19:54;15.19;321.41
24/06/2016 08:19:55;15.19;321.41
24/06/2016 08:19:56;15.19;321.41
24/06/2016 08:19:57;15.19;321.41
24/06/2016 08:19:58;15.19;321.41
24/06/2016 08:19:59;15.19;321.41
24/06/2016 08:20:00;15.19;321.41
24/06/2016 08:20:01;15.19;321.04
24/06/2016 08:20:02;15.19;321.04
24/06/2016 08:20:03;15.22;321.04
24/06/2016 08:20:04;15.22;321.04
24/06/2016 08:20:05;15.22;321.04
24/06/2016 08:20:06;15.22;320.67
24/06/2016 08:20:07;15.22;320.31
24/06/2016 08:20:08;15.25;320.31
24/06/2016 08:20:09;15.25;319.94
24/06/2016 08:20:10;15.28;319.94
24/06/2016 08:20:11;15.28;319.94
24/06/2016 08:20:12;15.28;319.76
24/06/2016 08:20:13;15.28;319.76
24/06/2016 08:20:14;15.28;319.39
24/06/2016 08:20:15;15.31;319.39
24/06/2016 08:20:16;15.31;319.03
24/06/2016 08:20:17;15.31;319.03
24/06/2016 08:20:18;15.34;318.66
24/06/2016 08:20:19;15.34;318.66
